1073994292,6.3653
1074250503,3.9256
1074254709,7.1365
1074254735,7.7205
1074326411,3.5779
1074613572,5.6946
1074691222,3.471
1075523938,3.9521
1075809231,5.6894
1075810267,5.179
1075810598,5.8687
1075810599,3.6517
1075810606,5.3415
1075810607,5.3097
1075810608,3.4815
1075810785,5.9591
1075810786,4.2052
1075810920,3.7595
1075810936,2.5989
1075810940,3.1478
1075810975,3.9039
1075810985,7.2459
1075810986,2.9881
1075810997,7.0886
1075811202,6.4417
1075811205,6.669
1075811206,7.6617
1075811212,6.9757
1075811218,4.5055
1075811221,4.3012
1075811230,2.5525
1075811232,2.9201
1075811233,3.0474
1075811238,9.2029
1075811248,3.7449
1075811264,1.5914
1075811272,8.4402
1075811275,6.2721
1075811348,7.6398
1075811351,5.3846
1075811352,5.0429
1075811358,6.925
1075811359,5.0182
1075811365,8.0025
1075811366,6.2304
1075811370,5.7347
1075811372,6.3888
1075811379,5.9593
1075811438,5.4238
1075811516,6.4719
1075811525,6.1983
1075811526,4.7945
1075811577,2.1936
1075811578,2.5612
1075811580,2.5264
1075835228,6.0748
1075835229,6.0202
1075835321,6.8207
1075835448,4.1928
1075836055,3.6246
1075836275,5.1697
1075874008,3.0307
1075874026,3.5431
1075874051,3.9305
1075874061,2.9599
1075874068,3.1089
1075874086,3.3592
1075874764,1.3281
1075875389,6.2253
1075875393,9.0625
1075877097,3.9668
1076085414,5.4965
1076101267,2.7679
1076102334,4.6234
1076102418,5.6931
1076102419,6.1293
1076102494,5.6806
1076102495,5.5644
1076118756,2.6398
1076237987,8.0442
1076237992,7.3494
1076240867,2.9426
1076242185,3.5002
1076242195,3.4789
1076242236,6.2813
1076242237,6.3016
1076243638,5.5686
1076243673,1.9251
1076275990,5.7535
1076276016,5.7028
1076277563,6.3031
1076279620,6.8972
1076280286,3.9392
1076280401,4.7095
1076306144,7.5784
1076307505,6.5259
1076308196,6.1242
1076309769,5.6593
1076309873,5.8721
1076332760,3.8795
1076332811,2.5196
1076340477,4.9201
1076340725,6.2121
1076342279,4.4828
1076342527,2.8727
1076344095,8.6351
1076346543,8.8859
1076346720,5.2576
1076346728,8.3167
1076346733,9.2723
1076346744,8.2947
1076346835,5.1086
1076346836,4.9812
1076346845,4.2054
1076348858,2.1312
1076350288,3.0721
1076351712,3.1362
1076351714,3.1378
1076351856,4.2041
1076354777,6.9938
1076355037,6.4391
1076355041,6.073
1076355043,6.7812
1076355055,7.3707
1076355140,8.6482
1076355513,4.2143
1076355585,5.3873
1076355588,5.0577
1076355610,3.1318
1076355844,2.518
1076357546,6.074
1076358154,3.5015
1076358349,4.3344
1076358419,4.5085
1076358908,2.2935
1076359032,3.5885
1076359042,2.786
1076359292,4.0458
1076359296,4.7022
1076362947,2.515
1076362977,1.5766
1076363062,2.8486
1076363457,7.234
1076364301,6.88
1076365041,2.2783
1076365051,2.1716
1076365056,7.3905
1076365141,2.8347
1076365188,2.4475
1076365980,1.482
1076366022,5.0325
1076373797,3.4803
1076373930,5.833
1076375419,1.3266
1076376239,1.9277
1076377426,4.7076
1076378412,6.5901
1076378562,2.6707
1076378565,2.3964
1076378797,3.404
1076379376,6.6743
1076380275,2.115
1076382384,5.7692
1076382387,5.5528
1076382699,4.3256
1076383139,2.5458
1076383159,3.0324
1076383195,4.2552
1076385397,2.8512
1076386174,3.3601
1076386280,5.8004
1076386665,3.6791
1076387593,3.3606
1076388752,1.9286
1076389547,2.1764
1076390975,4.7998
1076391059,6.8511
1076391208,5.3133
1076391225,7.2803
1076392349,4.4205
1076392352,4.4235
1076392381,3.9803
1076392424,3.454
1076392583,6.9289
1076392625,9.0891
1076393340,6.3114
1076393533,4.3981
1076393536,4.956
1076393564,4.8942
1076394359,5.8144
1076394363,4.6115
1076401956,5.1705
1076401960,5.5355
1076402279,4.9551
1076402390,7.3331
1076402978,4.297
1076403123,8.1166
1076403170,2.6804
1076403286,6.5406
1076403295,6.0754
1076403297,5.9689
1076403396,1.4607
1076403499,6.1844
1076404111,3.4554
1076404606,7.2495
1076404607,7.586
1076404608,7.9946
1076404612,7.6861
1076404649,3.2614
1076405032,4.0989
1076405036,3.9235
1076405429,2.584
1076405540,4.1892
1076405569,6.191
1076408835,5.2111
1076409525,5.4257
1076410308,4.0217
1076411422,8.0182
1076411439,0.7613
1076411475,5.3618
1076413920,0.4219
1076417170,1.6532
1076417880,4.096
1076418057,2.1318
1076418127,7.5404
1076418144,3.605
1076418150,3.3439
1076418730,6.954
1076418752,7.7079
1076418754,6.2061
1076418760,7.0258
1076418783,6.7794
1076418790,7.5881
1076418812,7.7943
1076418818,7.4386
1076418844,7.4957
1076422254,5.0928
1076423134,6.137
1076429837,8.4083
1076429876,6.6095
1076429877,6.5167
1076429894,6.4475
1076430180,8.8471
1076430578,7.5722
1076430697,8.2289
1076431879,7.0861
1076431969,2.7917
1076432057,4.5218
1076433805,4.7693
1076433811,5.8538
1076433819,5.3159
1076434085,6.9475
1076434401,6.735
1076435516,3.47
1076435609,4.2729
1076436310,2.9634
1076436490,3.5151
1076436494,3.8506
1076436499,3.3943
1076436582,6.0214
1076437696,3.7966
1076437697,3.7464
1076437734,3.4256
1076437807,4.4677
1076438792,1.9321
1076438793,2.6332
1076438796,3.3133
