1073994292,5.9598
1074250503,4.1327
1074254709,7.2513
1074254735,7.8856
1074326411,3.6561
1074613572,6.0452
1074691222,3.6916
1075523938,3.9392
1075809231,5.7434
1075810267,5.2789
1075810598,5.8925
1075810599,3.5921
1075810606,5.2014
1075810607,5.2858
1075810608,3.551
1075810785,6.0595
1075810786,4.0216
1075810920,3.7999
1075810936,2.5189
1075810940,3.2783
1075810975,3.8832
1075810985,7.3725
1075810986,2.7007
1075810997,7.3394
1075811202,6.446
1075811205,6.6906
1075811206,7.834
1075811212,7.0402
1075811218,4.4579
1075811221,4.2547
1075811230,2.4058
1075811232,3.0569
1075811233,3.1075
1075811238,9.2949
1075811248,3.6548
1075811264,1.3839
1075811272,8.5256
1075811275,6.3662
1075811348,7.6971
1075811351,5.3308
1075811352,5.1499
1075811358,6.9702
1075811359,5.0439
1075811365,8.3859
1075811366,6.3769
1075811370,5.7441
1075811372,6.4806
1075811379,6.166
1075811438,5.3562
1075811516,6.3295
1075811525,6.3113
1075811526,4.7525
1075811577,2.1537
1075811578,2.5415
1075811580,2.4494
1075835228,6.1127
1075835229,6.121
1075835321,7.0344
1075835448,4.042
1075836055,3.5853
1075836275,5.235
1075874008,2.8316
1075874026,3.6815
1075874051,3.9883
1075874061,3.0316
1075874068,3.1859
1075874086,3.3858
1075874764,0.9984
1075875389,6.1603
1075875393,9.2365
1075877097,3.8458
1076085414,5.5578
1076101267,2.5948
1076102334,4.6796
1076102418,5.51
1076102419,6.1442
1076102494,5.6345
1076102495,5.5111
1076118756,2.3293
1076237987,7.9543
1076237992,7.0777
1076240867,2.9381
1076242185,3.5515
1076242195,3.4313
1076242236,6.422
1076242237,6.5679
1076243638,5.7191
1076243673,1.7666
1076275990,5.7227
1076276016,5.6963
1076277563,6.6379
1076279620,6.9506
1076280286,4.0393
1076280401,4.68
1076306144,7.6563
1076307505,6.5547
1076308196,6.1356
1076309769,5.6863
1076309873,5.9769
1076332760,3.3772
1076332811,2.4941
1076340477,4.9595
1076340725,6.2197
1076342279,4.4351
1076342527,2.77
1076344095,8.7871
1076346543,8.6866
1076346720,4.9995
1076346728,8.3775
1076346733,9.5147
1076346744,8.4109
1076346835,5.0976
1076346836,4.9796
1076346845,4.1336
1076348858,1.9868
1076350288,2.926
1076351712,2.7635
1076351714,2.7625
1076351856,4.1939
1076354777,7.2563
1076355037,6.3585
1076355041,6.0271
1076355043,6.7287
1076355055,7.3456
1076355140,8.7093
1076355513,3.9717
1076355585,5.4171
1076355588,4.96
1076355610,3.0316
1076355844,2.1232
1076357546,6.287
1076358154,3.6351
1076358349,4.0992
1076358419,4.5205
1076358908,2.2439
1076359032,3.2471
1076359042,2.6776
1076359292,3.99
1076359296,4.5463
1076362947,2.4704
1076362977,1.5365
1076363062,2.7547
1076363457,7.4013
1076364301,6.765
1076365041,2.3164
1076365051,2.3225
1076365056,7.3564
1076365141,2.8362
1076365188,2.4455
1076365980,1.1142
1076366022,4.9135
1076373797,3.4886
1076373930,5.7025
1076375419,1.1002
1076376239,1.6845
1076377426,4.461
1076378412,6.6665
1076378562,2.2829
1076378565,2.37
1076378797,3.5152
1076379376,6.9834
1076380275,1.9218
1076382384,5.75
1076382387,5.7339
1076382699,4.3694
1076383139,2.3241
1076383159,2.8352
1076383195,4.1171
1076385397,2.8539
1076386174,3.195
1076386280,5.989
1076386665,3.5826
1076387593,3.3333
1076388752,1.965
1076389547,2.0825
1076390975,4.6888
1076391059,6.876
1076391208,5.5635
1076391225,7.3279
1076392349,4.4642
1076392352,4.451
1076392381,3.8706
1076392424,3.2
1076392583,6.9031
1076392625,9.334
1076393340,6.2199
1076393533,4.2272
1076393536,4.755
1076393564,4.8326
1076394359,5.9867
1076394363,4.7472
1076401956,4.9596
1076401960,5.3105
1076402279,4.7841
1076402390,7.201
1076402978,4.3021
1076403123,8.2707
1076403170,2.5661
1076403286,6.5169
1076403295,6.1999
1076403297,5.9905
1076403396,1.491
1076403499,6.2033
1076404111,3.3147
1076404606,7.258
1076404607,7.5511
1076404608,8.0119
1076404612,7.5581
1076404649,3.0409
1076405032,4.012
1076405036,3.712
1076405429,2.6925
1076405540,4.2698
1076405569,6.1906
1076408835,5.186
1076409525,5.4855
1076410308,3.9894
1076411422,8.4323
1076411439,0.7718
1076411475,5.615
1076413920,0.2711
1076417170,1.5829
1076417880,4.0036
1076418057,1.9593
1076418127,7.6709
1076418144,3.6364
1076418150,3.2442
1076418730,7.1527
1076418752,7.7284
1076418754,6.0773
1076418760,7.0625
1076418783,6.7774
1076418790,7.8513
1076418812,7.9293
1076418818,7.5831
1076418844,7.4946
1076422254,4.9189
1076423134,6.4123
1076429837,8.3979
1076429876,6.5585
1076429877,6.4656
1076429894,6.4443
1076430180,8.7569
1076430578,7.765
1076430697,8.1429
1076431879,7.1299
1076431969,3.1958
1076432057,4.7142
1076433805,4.7148
1076433811,5.6484
1076433819,5.2132
1076434085,7.0084
1076434401,6.8194
1076435516,3.4547
1076435609,4.3545
1076436310,3.0818
1076436490,3.413
1076436494,4.034
1076436499,3.3093
1076436582,6.046
1076437696,3.8506
1076437697,4.1592
1076437734,3.301
1076437807,4.4623
1076438792,1.6746
1076438793,2.3121
1076438796,3.105
1076438828,6.5997
1076438829,5.4169
1076438831,5.6232
1076439226,6.9058
1076439229,7.1768
1076439230,7.0608
1076439277,4.6117
1076440733,3.8484
1076441567,3.5419
1076441803,4.3544
1076441804,4.0851
1076442223,3.2295
1076442226,1.7071
1076442281,3.3875
1076442294,2.6492
1076442371,5.9218
1076442374,5.59
1076442499,2.3243
1076442519,4.3147
1076444139,4.3811
1076444365,4.9482
1076445052,7.6613
1076445103,4.5738
1076445110,4.4464
1076445438,2.4031
1076445443,2.3481
1076445444,2.3495
1076445445,2.5809
1076445452,6.2094
1076445453,5.2143
1076446782,3.7499
1076446792,8.7515
1076446817,8.0517
1076446818,7.8308
1076446825,10.184
1076446827,9.921
1076446961,3.3082
1076446966,3.085
1076447016,7.077
1076447391,7.2236
1076449006,1.4438
1076449542,2.4427
1076456860,8.334
1076456877,8.8058
1076456881,8.9181
1076456893,8.408
1076456900,8.485
1076459280,4.3847
1076459282,3.1604
1076459374,5.6506
1076459441,4.7179
1076460337,5.6133
1076461168,2.0498
1076461197,6.0219
1076461498,5.4382
1076463291,1.1359
1076463692,4.9413
1076463839,3.3353
1076463913,9.5717
1076463918,8.2191
1076464170,9.0992
1076464173,9.0419
1076464330,5.6982
1078002116,4.8697
1078002432,3.3617
1078002487,3.6288
1078004716,2.1793
