1073994292,6.4113
1074250503,4.988
1074254709,7.5282
1074254735,8.928
1074326411,3.2381
1074613572,5.9172
1074691222,2.9532
1075523938,3.81
1075809231,5.9083
1075810267,5.4945
1075810598,5.8855
1075810599,3.3307
1075810606,5.0885
1075810607,4.9868
1075810608,4.2693
1075810785,5.4375
1075810786,3.6612
1075810920,3.8893
1075810936,3.4577
1075810940,3.477
1075810975,3.4948
1075810985,7.409
1075810986,2.4388
1075810997,6.8483
1075811202,6.244
1075811205,6.6278
1075811206,7.7627
1075811212,6.8721
1075811218,4.609
1075811221,4.3609
1075811230,2.4552
1075811232,2.8351
1075811233,3.326
1075811238,9.6802
1075811248,3.9433
1075811264,1.7917
1075811272,8.5657
1075811275,6.5835
1075811348,7.7488
1075811351,5.4206
1075811352,6.2233
1075811358,7.1382
1075811359,6.0346
1075811365,8.2517
1075811366,6.3506
1075811370,5.6671
1075811372,6.0443
1075811379,5.9223
1075811438,5.8039
1075811516,6.3418
1075811525,6.6001
1075811526,4.7507
1075811577,2.1705
1075811578,2.5214
1075811580,2.4166
1075835228,5.5264
1075835229,5.5855
1075835321,6.5006
1075835448,4.0547
1075836055,3.5771
1075836275,5.0576
1075874008,2.5068
1075874026,3.5718
1075874051,3.9357
1075874061,2.9622
1075874068,3.2663
1075874086,3.4689
1075874764,0.9211
1075875389,6.1299
1075875393,9.6465
1075877097,3.416
1076085414,5.207
1076101267,2.4931
1076102334,4.6388
1076102418,5.2819
1076102419,6.1019
1076102494,5.5799
1076102495,5.5064
1076118756,2.6643
1076237987,7.8997
1076237992,7.1208
1076240867,2.9939
1076242185,3.4511
1076242195,3.5074
1076242236,6.2073
1076242237,6.3993
1076243638,5.3168
1076243673,1.7439
1076275990,5.7205
1076276016,5.6035
1076277563,6.7392
1076279620,6.8848
1076280286,3.7831
1076280401,4.9954
1076306144,7.2523
1076307505,6.5278
1076308196,5.8515
1076309769,5.3747
1076309873,5.8338
1076332760,4.0459
1076332811,3.0635
1076340477,4.9239
1076340725,6.3235
1076342279,4.7121
1076342527,2.771
1076344095,8.7128
1076346543,9.0178
1076346720,4.8957
1076346728,8.4822
1076346733,9.5214
1076346744,8.4317
1076346835,5.0602
1076346836,4.9678
1076346845,4.2473
1076348858,1.2984
1076350288,2.4926
1076351712,2.9769
1076351714,3.0538
1076351856,4.2604
1076354777,7.3091
1076355037,6.2259
1076355041,5.9489
1076355043,6.7245
1076355055,7.5788
1076355140,8.6289
1076355513,3.7562
1076355585,5.6633
1076355588,4.7492
1076355610,3.1153
1076355844,2.0778
1076357546,6.2652
1076358154,3.7537
1076358349,4.1098
1076358419,4.5137
1076358908,1.878
1076359032,4.4662
1076359042,2.6566
1076359292,4.0629
1076359296,4.4794
1076362947,0.66
1076362977,0.4012
1076363062,2.8605
1076363457,7.3506
1076364301,6.5668
1076365041,1.7575
1076365051,1.4493
1076365056,7.7995
1076365141,2.312
1076365188,2.5282
1076365980,0.3889
1076366022,5.3198
1076373797,3.3609
1076373930,5.5964
1076375419,0.697
1076376239,1.6079
1076377426,4.543
1076378412,6.7484
1076378562,2.084
1076378565,2.3932
1076378797,3.4391
1076379376,6.9848
1076380275,2.0016
1076382384,5.8701
1076382387,5.7132
1076382699,4.5853
1076383139,2.4927
1076383159,2.4461
1076383195,4.5401
1076385397,2.6638
1076386174,3.0905
1076386280,5.8291
1076386665,3.1907
1076387593,3.4971
1076388752,0.9372
1076389547,1.4869
1076390975,4.6472
1076391059,6.7757
1076391208,6.0516
1076391225,6.1565
1076392349,4.0249
1076392352,4.4287
1076392381,4.3189
1076392424,2.8527
1076392583,6.8483
1076392625,10.1126
1076393340,6.0336
1076393533,4.3493
1076393536,4.9241
1076393564,4.8929
1076394359,6.1812
1076394363,4.8702
1076401956,4.4126
1076401960,5.5933
1076402279,4.6517
1076402390,7.7647
1076402978,4.8214
1076403123,8.2857
1076403170,3.3345
1076403286,6.5842
1076403295,6.1488
1076403297,6.0188
1076403396,0.2423
1076403499,5.8313
1076404111,2.7248
1076404606,6.5241
1076404607,7.7895
1076404608,7.7026
1076404612,8.0835
1076404649,3.4314
1076405032,3.8068
1076405036,3.572
1076405429,2.2772
1076405540,4.1874
1076405569,5.9673
1076408835,5.2293
1076409525,5.529
1076410308,4.0319
1076411422,8.5062
1076411439,0.0805
1076411475,5.6239
1076413920,0.4032
1076417170,1.3891
1076417880,4.3902
1076418057,1.8977
1076418127,7.7174
1076418144,3.8843
1076418150,3.5527
1076418730,7.0888
1076418752,7.9297
1076418754,6.3536
1076418760,7.239
1076418783,6.6695
1076418790,7.6532
1076418812,8.0383
1076418818,7.5461
1076418844,7.545
1076422254,4.7104
1076423134,6.4621
1076429837,8.4085
1076429876,6.5877
1076429877,6.4732
1076429894,6.4713
1076430180,8.9148
1076430578,7.8451
1076430697,8.0773
1076431879,6.6863
1076431969,2.2006
1076432057,4.3298
1076433805,4.689
1076433811,5.4574
1076433819,5.5031
1076434085,6.9241
1076434401,7.0563
1076435516,3.1152
1076435609,4.3
1076436310,2.9369
1076436490,3.4274
1076436494,4.0395
1076436499,3.3385
1076436582,6.2031
1076437696,2.9395
1076437697,2.8843
1076437734,3.4724
1076437807,4.1257
1076438792,1.8562
1076438793,2.5093
1076438796,3.2839
1076438828,6.802
1076438829,5.6129
1076438831,5.6049
1076439226,6.913
